title,price,availability,rating,genre,url,image_url,description,upc,scraped_at,session_id,container_id,scrape_duration,retry_count
The Girl You Left Behind (The Girl You Left Behind #1),£15.79,In stock,1,Historical,http://books.toscrape.com/catalogue/the-girl-you-left-behind-the-girl-you-left-behind-1_443/index.html,http://books.toscrape.com/media/cache/d0/b6/d0b6d59c0662dcbd15d47add40af1ebd.jpg,,,2025-05-28T10:48:08.358721,historical-2dabdc59,worker-0,102.17,0
(Un)Qualified: How God Uses Broken People to Do Big Things,£54.00,In stock,5,Christian,http://books.toscrape.com/catalogue/unqualified-how-god-uses-broken-people-to-do-big-things_873/index.html,http://books.toscrape.com/media/cache/cd/db/cddb3eb483ef11a088d519205b7098fb.jpg,,,2025-05-28T10:48:24.514950,christian-0807f23b,worker-5,98.28,0
Crazy Love: Overwhelmed by a Relentless God,£47.72,In stock,2,Christian,http://books.toscrape.com/catalogue/crazy-love-overwhelmed-by-a-relentless-god_682/index.html,http://books.toscrape.com/media/cache/03/f1/03f1e337afadba35687672b5625a9757.jpg,,,2025-05-28T10:48:25.255102,christian-0807f23b,worker-5,99.02,0
Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,£25.77,In stock,1,Christian,http://books.toscrape.com/catalogue/blue-like-jazz-nonreligious-thoughts-on-christian-spirituality_461/index.html,http://books.toscrape.com/media/cache/a2/f5/a2f5b5fd4421d56d37c73a7fb29f5f40.jpg,,,2025-05-28T10:48:26.021186,christian-0807f23b,worker-5,99.79,0
Silence in the Dark (Logan Point #4),£58.33,In stock,3,Suspense,http://books.toscrape.com/catalogue/silence-in-the-dark-logan-point-4_542/index.html,http://books.toscrape.com/media/cache/bb/1c/bb1c91883579f1f99fe6ebf13b92c1c1.jpg,,,2025-05-28T10:48:42.027428,suspense-15585b23,worker-3,76.73,0
The Grownup,£35.88,In stock,1,Short Stories,http://books.toscrape.com/catalogue/the-grownup_546/index.html,http://books.toscrape.com/media/cache/f4/cb/f4cb1f9c7280bf1fd05fe33d2816080f.jpg,,,2025-05-28T10:48:57.322666,short stories-10702f2c,worker-2,73.54,0
Suzie Snowflake: One beautiful flake (a self-esteem story),£54.81,In stock,5,Novels,http://books.toscrape.com/catalogue/suzie-snowflake-one-beautiful-flake-a-self-esteem-story_568/index.html,http://books.toscrape.com/media/cache/db/cc/dbcc9d63b73ce9058d53f36465dbe2b2.jpg,,,2025-05-28T10:49:12.432620,novels-bc44c38d,worker-4,70.4,0
"The Bulletproof Diet: Lose up to a Pound a Day, Reclaim Energy and Focus, Upgrade Your Life",£49.05,In stock,3,Health,http://books.toscrape.com/catalogue/the-bulletproof-diet-lose-up-to-a-pound-a-day-reclaim-energy-and-focus-upgrade-your-life_931/index.html,http://books.toscrape.com/media/cache/ee/3e/ee3e219d23e73ba71c79b700f183aaed.jpg,,,2025-05-28T10:49:29.653085,health-d58a649d,worker-0,71.05,0
"Eat Fat, Get Thin",£54.07,In stock,2,Health,http://books.toscrape.com/catalogue/eat-fat-get-thin_688/index.html,http://books.toscrape.com/media/cache/62/3f/623f8e7f7432ce744f4318aae8166ce4.jpg,,,2025-05-28T10:49:30.437707,health-d58a649d,worker-0,71.84,0
10-Day Green Smoothie Cleanse: Lose Up to 15 Pounds in 10 Days!,£49.71,In stock,5,Health,http://books.toscrape.com/catalogue/10-day-green-smoothie-cleanse-lose-up-to-15-pounds-in-10-days_581/index.html,http://books.toscrape.com/media/cache/23/c2/23c2108ae81327c7f3fb0721976cba5e.jpg,,,2025-05-28T10:49:31.176014,health-d58a649d,worker-0,72.58,0
The Art and Science of Low Carbohydrate Living,£52.98,In stock,5,Health,http://books.toscrape.com/catalogue/the-art-and-science-of-low-carbohydrate-living_570/index.html,http://books.toscrape.com/media/cache/4b/d4/4bd43108fb070ad8ebba9cdb00b14069.jpg,,,2025-05-28T10:49:31.992626,health-d58a649d,worker-0,73.39,0
Libertarianism for Beginners,£51.33,In stock,2,Politics,http://books.toscrape.com/catalogue/libertarianism-for-beginners_982/index.html,http://books.toscrape.com/media/cache/0b/bc/0bbcd0a6f4bcd81ccb1049a52736406e.jpg,,,2025-05-28T10:49:43.213476,politics-ebeb746e,worker-5,66.97,0
Why the Right Went Wrong: Conservatism--From Goldwater to the Tea Party and Beyond,£52.65,In stock,4,Politics,http://books.toscrape.com/catalogue/why-the-right-went-wrong-conservatism-from-goldwater-to-the-tea-party-and-beyond_781/index.html,http://books.toscrape.com/media/cache/db/1b/db1babd3c09b84da800b0e9897fe0097.jpg,,,2025-05-28T10:49:44.039486,politics-ebeb746e,worker-5,67.8,0
Equal Is Unfair: America's Misguided Fight Against Income Inequality,£56.86,In stock,1,Politics,http://books.toscrape.com/catalogue/equal-is-unfair-americas-misguided-fight-against-income-inequality_617/index.html,http://books.toscrape.com/media/cache/00/11/001153d2a22d889837efac1703e10a5e.jpg,,,2025-05-28T10:49:44.811286,politics-ebeb746e,worker-5,68.57,0
Amid the Chaos,£36.58,In stock,1,Cultural,http://books.toscrape.com/catalogue/amid-the-chaos_788/index.html,http://books.toscrape.com/media/cache/52/46/524655fade1d9fe1475395a3eaff827a.jpg,,,2025-05-28T10:50:12.861803,cultural-847fb0f3,worker-3,80.57,0
Dark Notes,£19.19,In stock,5,Erotica,http://books.toscrape.com/catalogue/dark-notes_800/index.html,http://books.toscrape.com/media/cache/6e/4e/6e4e8f4f4abd94356a9be840e4681e65.jpg,,,2025-05-28T10:50:24.012846,erotica-c3d4ab71,worker-2,76.45,0
The Long Shadow of Small Ghosts: Murder and Memory in an American City,£10.97,In stock,1,Crime,http://books.toscrape.com/catalogue/the-long-shadow-of-small-ghosts-murder-and-memory-in-an-american-city_848/index.html,http://books.toscrape.com/media/cache/f2/e5/f2e51dd2b26600459f8eaeb6b9eecaa7.jpg,,,2025-05-28T10:50:35.063904,crime-989a883a,worker-4,72.26,0
"The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull",£17.93,In stock,3,Default,http://books.toscrape.com/catalogue/the-coming-woman-a-novel-based-on-the-life-of-the-infamous-feminist-victoria-woodhull_993/index.html,http://books.toscrape.com/media/cache/3d/54/3d54940e57e662c4dd1f3ff00c78cc64.jpg,,,2025-05-28T10:32:46.199529,default-bd9254fc,worker-1,66.13,0
The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,£22.60,In stock,4,Default,http://books.toscrape.com/catalogue/the-boys-in-the-boat-nine-americans-and-their-epic-quest-for-gold-at-the-1936-berlin-olympics_992/index.html,http://books.toscrape.com/media/cache/66/88/66883b91f6804b2323c8369331cb7dd1.jpg,,,2025-05-28T10:32:46.957408,default-bd9254fc,worker-1,66.89,0
"Starving Hearts (Triangular Trade Trilogy, #1)",£13.99,In stock,2,Default,http://books.toscrape.com/catalogue/starving-hearts-triangular-trade-trilogy-1_990/index.html,http://books.toscrape.com/media/cache/be/f4/bef44da28c98f905a3ebec0b87be8530.jpg,,,2025-05-28T10:32:47.734041,default-bd9254fc,worker-1,67.67,0
America's Cradle of Quarterbacks: Western Pennsylvania's Football Factory from Johnny Unitas to Joe Montana,£22.50,In stock,3,Default,http://books.toscrape.com/catalogue/americas-cradle-of-quarterbacks-western-pennsylvanias-football-factory-from-johnny-unitas-to-joe-montana_974/index.html,http://books.toscrape.com/media/cache/ef/0b/ef0bed08de4e083dba5e20fdb98d9c36.jpg,,,2025-05-28T10:32:48.464777,default-bd9254fc,worker-1,68.4,0
Aladdin and His Wonderful Lamp,£53.13,In stock,3,Default,http://books.toscrape.com/catalogue/aladdin-and-his-wonderful-lamp_973/index.html,http://books.toscrape.com/media/cache/d6/da/d6da0371958068bbaf39ea9c174275cd.jpg,,,2025-05-28T10:32:49.221640,default-bd9254fc,worker-1,69.15,0
Penny Maybe,£33.29,In stock,3,Default,http://books.toscrape.com/catalogue/penny-maybe_965/index.html,http://books.toscrape.com/media/cache/12/53/1253c21c5ef3c6d075c5fa3f5fecee6a.jpg,,,2025-05-28T10:32:49.978088,default-bd9254fc,worker-1,69.91,0
Maude (1883-1993):She Grew Up with the country,£18.02,In stock,2,Default,http://books.toscrape.com/catalogue/maude-1883-1993she-grew-up-with-the-country_964/index.html,http://books.toscrape.com/media/cache/f5/88/f5889d038f5d8e949b494d147c2dcf54.jpg,,,2025-05-28T10:32:50.717503,default-bd9254fc,worker-1,70.65,0
"The Inefficiency Assassin: Time Management Tactics for Working Smarter, Not Longer",£20.59,In stock,5,Default,http://books.toscrape.com/catalogue/the-inefficiency-assassin-time-management-tactics-for-working-smarter-not-longer_935/index.html,http://books.toscrape.com/media/cache/75/dc/75dce2f5949b407161f37f0af249b018.jpg,,,2025-05-28T10:32:51.497149,default-bd9254fc,worker-1,71.43,0
Soul Reader,£39.58,In stock,2,Default,http://books.toscrape.com/catalogue/soul-reader_926/index.html,http://books.toscrape.com/media/cache/69/85/69852567cf97264a1442cbc882c84903.jpg,,,2025-05-28T10:32:52.244448,default-bd9254fc,worker-1,72.18,0
Bossypants,£49.46,In stock,2,Default,http://books.toscrape.com/catalogue/bossypants_883/index.html,http://books.toscrape.com/media/cache/27/d2/27d20361745ec2f7be668b18a4da29da.jpg,,,2025-05-28T10:32:53.024475,default-bd9254fc,worker-1,72.96,0
A World of Flavor: Your Gluten Free Passport,£42.95,In stock,1,Default,http://books.toscrape.com/catalogue/a-world-of-flavor-your-gluten-free-passport_879/index.html,http://books.toscrape.com/media/cache/78/2e/782e315667ec50759b8603527ee33dec.jpg,,,2025-05-28T10:32:53.733937,default-bd9254fc,worker-1,73.67,0
"A Piece of Sky, a Grain of Rice: A Memoir in Four Meditations",£56.76,In stock,5,Default,http://books.toscrape.com/catalogue/a-piece-of-sky-a-grain-of-rice-a-memoir-in-four-meditations_878/index.html,http://books.toscrape.com/media/cache/08/89/088995e862aac86c88c608d763f6390e.jpg,,,2025-05-28T10:32:54.465668,default-bd9254fc,worker-1,74.4,0
Tracing Numbers on a Train,£41.60,In stock,3,Default,http://books.toscrape.com/catalogue/tracing-numbers-on-a-train_869/index.html,http://books.toscrape.com/media/cache/06/a6/06a6cfcf89afd1601cbba1a16cda57fb.jpg,,,2025-05-28T10:32:55.300101,default-bd9254fc,worker-1,75.23,0
Thirteen Reasons Why,£52.72,In stock,1,Default,http://books.toscrape.com/catalogue/thirteen-reasons-why_866/index.html,http://books.toscrape.com/media/cache/8a/83/8a83b6ce350f01bab21f85e6ba539316.jpg,,,2025-05-28T10:32:56.085398,default-bd9254fc,worker-1,76.02,0
The Secret (The Secret #1),£27.37,In stock,4,Default,http://books.toscrape.com/catalogue/the-secret-the-secret-1_859/index.html,http://books.toscrape.com/media/cache/4e/0f/4e0f05ae01d8fb6bd0d3901edd06de16.jpg,,,2025-05-28T10:32:56.903978,default-bd9254fc,worker-1,76.84,0
The Psychopath Test: A Journey Through the Madness Industry,£36.00,In stock,2,Default,http://books.toscrape.com/catalogue/the-psychopath-test-a-journey-through-the-madness-industry_857/index.html,http://books.toscrape.com/media/cache/34/f5/34f5f8e513c5f048241f5695e61b2483.jpg,,,2025-05-28T10:32:57.629170,default-bd9254fc,worker-1,77.56,0
The Kite Runner,£41.82,In stock,4,Default,http://books.toscrape.com/catalogue/the-kite-runner_847/index.html,http://books.toscrape.com/media/cache/58/9d/589d73503d9a23d224de836134fae553.jpg,,,2025-05-28T10:32:58.370550,default-bd9254fc,worker-1,78.3,0
The Girl on the Train,£55.02,In stock,2,Default,http://books.toscrape.com/catalogue/the-girl-on-the-train_844/index.html,http://books.toscrape.com/media/cache/25/6c/256c946dd0962095f66c6de3b15ab300.jpg,,,2025-05-28T10:32:59.177309,default-bd9254fc,worker-1,79.11,0
The Emerald Mystery,£23.15,In stock,2,Default,http://books.toscrape.com/catalogue/the-emerald-mystery_842/index.html,http://books.toscrape.com/media/cache/81/58/81586cd0bf8743e1f5ed80b6a0e1fabe.jpg,,,2025-05-28T10:32:59.904479,default-bd9254fc,worker-1,79.84,0
The Bridge to Consciousness: I'm Writing the Bridge Between Science and Our Old and New Beliefs.,£32.00,In stock,3,Default,http://books.toscrape.com/catalogue/the-bridge-to-consciousness-im-writing-the-bridge-between-science-and-our-old-and-new-beliefs_840/index.html,http://books.toscrape.com/media/cache/fe/b7/feb764b2afa54991cfdbbffdf501b333.jpg,,,2025-05-28T10:33:00.627923,default-bd9254fc,worker-1,80.56,0
The Art of War,£33.34,In stock,5,Default,http://books.toscrape.com/catalogue/the-art-of-war_838/index.html,http://books.toscrape.com/media/cache/6d/71/6d71e36c8b1b9c885e1bb6c72cd8bcf8.jpg,,,2025-05-28T10:35:48.565418,default-bd9254fc,worker-1,248.5,0
Secrets and Lace (Fatal Hearts #1),£20.27,In stock,1,Default,http://books.toscrape.com/catalogue/secrets-and-lace-fatal-hearts-1_829/index.html,http://books.toscrape.com/media/cache/84/7c/847c06b541e2a3b2228b96d97a5fe7a6.jpg,,,2025-05-28T10:35:49.297448,default-bd9254fc,worker-1,249.23,0
Romero and Juliet: A Tragic Tale of Love and Zombies,£36.94,In stock,1,Default,http://books.toscrape.com/catalogue/romero-and-juliet-a-tragic-tale-of-love-and-zombies_827/index.html,http://books.toscrape.com/media/cache/12/f8/12f8002e5aab6d783e29b31aad36b5ba.jpg,,,2025-05-28T10:35:50.016688,default-bd9254fc,worker-1,249.95,0
Poses for Artists Volume 1 - Dynamic and Sitting Poses: An Essential Reference for Figure Drawing and the Human Form,£41.06,In stock,1,Default,http://books.toscrape.com/catalogue/poses-for-artists-volume-1-dynamic-and-sitting-poses-an-essential-reference-for-figure-drawing-and-the-human-form_825/index.html,http://books.toscrape.com/media/cache/5a/89/5a89e2dd7866dda6660fe508bc4b5249.jpg,,,2025-05-28T10:35:50.753188,default-bd9254fc,worker-1,250.69,0
Miss Peregrine’s Home for Peculiar Children (Miss Peregrine’s Peculiar Children #1),£10.76,In stock,1,Default,http://books.toscrape.com/catalogue/miss-peregrines-home-for-peculiar-children-miss-peregrines-peculiar-children-1_819/index.html,http://books.toscrape.com/media/cache/01/26/01264865c12ed6d987d6f0858cd1d0ba.jpg,,,2025-05-28T10:35:51.495627,default-bd9254fc,worker-1,251.43,0
Large Print Heart of the Pride,£19.15,In stock,2,Default,http://books.toscrape.com/catalogue/large-print-heart-of-the-pride_815/index.html,http://books.toscrape.com/media/cache/bd/e9/bde95ab9f776c911a7aa759cad60bb41.jpg,,,2025-05-28T10:35:52.215475,default-bd9254fc,worker-1,252.15,0
Grumbles,£22.16,In stock,2,Default,http://books.toscrape.com/catalogue/grumbles_812/index.html,http://books.toscrape.com/media/cache/d6/1b/d61b12ef0e69d49e2645537dd6a8472a.jpg,,,2025-05-28T10:35:52.977743,default-bd9254fc,worker-1,252.91,0
First Steps for New Christians (Print Edition),£29.00,In stock,1,Default,http://books.toscrape.com/catalogue/first-steps-for-new-christians-print-edition_808/index.html,http://books.toscrape.com/media/cache/f1/73/f1731459b1e2f4becf2c52b8f30b8cd7.jpg,,,2025-05-28T10:35:53.695840,default-bd9254fc,worker-1,253.63,0
Eureka Trivia 6.0,£54.59,In stock,4,Default,http://books.toscrape.com/catalogue/eureka-trivia-60_805/index.html,http://books.toscrape.com/media/cache/96/17/96173470df6fc6fef4d0008e957653ce.jpg,,,2025-05-28T10:35:54.474237,default-bd9254fc,worker-1,254.41,0
Drive: The Surprising Truth About What Motivates Us,£34.95,In stock,4,Default,http://books.toscrape.com/catalogue/drive-the-surprising-truth-about-what-motivates-us_804/index.html,http://books.toscrape.com/media/cache/8a/49/8a490347afdc10abe7c2099e466de32f.jpg,,,2025-05-28T10:35:55.316362,default-bd9254fc,worker-1,255.25,0
Done Rubbed Out (Reightman & Bailey #1),£37.72,In stock,5,Default,http://books.toscrape.com/catalogue/done-rubbed-out-reightman-bailey-1_803/index.html,http://books.toscrape.com/media/cache/08/4d/084da0199a717cb6c1eda30f98d0ea4c.jpg,,,2025-05-28T10:35:56.064239,default-bd9254fc,worker-1,256.0,0
Beauty Restored (Riley Family Legacy Novellas #3),£11.11,In stock,2,Default,http://books.toscrape.com/catalogue/beauty-restored-riley-family-legacy-novellas-3_794/index.html,http://books.toscrape.com/media/cache/51/6f/516f605a957a1f5592b81f4e06c491bb.jpg,,,2025-05-28T10:35:56.844566,default-bd9254fc,worker-1,256.78,0
Ayumi's Violin,£15.48,In stock,2,Default,http://books.toscrape.com/catalogue/ayumis-violin_791/index.html,http://books.toscrape.com/media/cache/fa/18/fa18c44fba20b8191f6a88e2e28092fd.jpg,,,2025-05-28T10:35:57.575607,default-bd9254fc,worker-1,257.51,0
Anonymous,£46.82,In stock,4,Default,http://books.toscrape.com/catalogue/anonymous_790/index.html,http://books.toscrape.com/media/cache/fb/75/fb75a0ce3e0b01fa3852806c6d1f1af6.jpg,,,2025-05-28T10:35:58.388750,default-bd9254fc,worker-1,258.32,0
Amy Meets the Saints and Sages,£18.46,In stock,3,Default,http://books.toscrape.com/catalogue/amy-meets-the-saints-and-sages_789/index.html,http://books.toscrape.com/media/cache/00/53/0053efa8515b8e2ad9b029c298766e9f.jpg,,,2025-05-28T10:35:59.091322,default-bd9254fc,worker-1,259.02,0
Amatus,£50.54,In stock,5,Default,http://books.toscrape.com/catalogue/amatus_787/index.html,http://books.toscrape.com/media/cache/8f/92/8f92c3b5dc8f5c1a23324bda7477b19c.jpg,,,2025-05-28T10:35:59.893050,default-bd9254fc,worker-1,259.83,0
V for Vendetta (V for Vendetta Complete),£37.10,In stock,4,Default,http://books.toscrape.com/catalogue/v-for-vendetta-v-for-vendetta-complete_776/index.html,http://books.toscrape.com/media/cache/cc/8f/cc8fb914bfee31a7903a5cabaae64796.jpg,,,2025-05-28T10:36:00.746539,default-bd9254fc,worker-1,260.68,0
"Unbroken: A World War II Story of Survival, Resilience, and Redemption",£45.95,In stock,2,Default,http://books.toscrape.com/catalogue/unbroken-a-world-war-ii-story-of-survival-resilience-and-redemption_774/index.html,http://books.toscrape.com/media/cache/74/cd/74cd3f345b50452c3be6631669f13aa8.jpg,,,2025-05-28T10:36:01.508721,default-bd9254fc,worker-1,261.44,0
The Wright Brothers,£56.80,In stock,4,Default,http://books.toscrape.com/catalogue/the-wright-brothers_769/index.html,http://books.toscrape.com/media/cache/02/2e/022e8b81ba1405991401bb46d6330c73.jpg,,,2025-05-28T10:36:02.276817,default-bd9254fc,worker-1,262.21,0
The Songs of the Gods,£44.48,In stock,5,Default,http://books.toscrape.com/catalogue/the-songs-of-the-gods_763/index.html,http://books.toscrape.com/media/cache/6c/a3/6ca34db7c01e554ad17bd3be74b561e3.jpg,,,2025-05-28T10:36:03.006087,default-bd9254fc,worker-1,262.94,0
The Rosie Project (Don Tillman #1),£54.04,In stock,1,Default,http://books.toscrape.com/catalogue/the-rosie-project-don-tillman-1_761/index.html,http://books.toscrape.com/media/cache/f0/db/f0db1cf76d45f0522d4c8c3c39aa0dd8.jpg,,,2025-05-28T10:37:59.136422,default-bd9254fc,worker-1,379.07,0
The Power of Habit: Why We Do What We Do in Life and Business,£16.88,In stock,3,Default,http://books.toscrape.com/catalogue/the-power-of-habit-why-we-do-what-we-do-in-life-and-business_760/index.html,http://books.toscrape.com/media/cache/52/df/52dfc44f48cf29e7a9e305bcb63e1899.jpg,,,2025-05-28T10:37:59.893474,default-bd9254fc,worker-1,379.83,0
Steve Jobs,£39.50,In stock,5,Default,http://books.toscrape.com/catalogue/steve-jobs_737/index.html,http://books.toscrape.com/media/cache/86/31/86313c225719ac946894d780c4ff0839.jpg,,,2025-05-28T10:38:00.698558,default-bd9254fc,worker-1,380.63,0
Luckiest Girl Alive,£49.83,In stock,3,Default,http://books.toscrape.com/catalogue/luckiest-girl-alive_713/index.html,http://books.toscrape.com/media/cache/81/c0/81c0a1ce03db82568e2496db945a8227.jpg,,,2025-05-28T10:38:01.431642,default-bd9254fc,worker-1,381.36,0
